Binomial,Normal,Uniform
,4.154273745,
,3.75765282,
,4.310178453,
,3.871579897,
,4.32927833,
,4.774626214,
,2.370287019,
,5.802016983,
,5.725861535,
,3.86152353,
,4.559963604,
,4.128670635,
,3.044241583,
,5.206017824,
,4.14380349,
,4.77810613,
,4.891706775,
,4.277925673,
,1.388482945,
,4.435719826,
,4.125870025,
,3.064816001,
,3.440099814,
,4.31420344,
,4.210509674,
,4.247070147,
,3.918489612,
,5.02709808,
,3.915062576,
,4.985495695,
,3.344728559,
,4.664403792,
,4.341534305,
,3.818578805,
,4.642602963,
,3.630680633,
,2.835948988,
,4.202009202,
,2.444542852,
,3.588461992,
,3.215676762,
,3.726723059,
,3.658191494,
,3.502334582,
,4.181722573,
,4.448636802,
,4.800470335,
,2.812329898,
,5.25013608,
,4.797083976,
,4.602462916,
,3.334955914,
,4.040150401,
,4.636621413,
,2.848933081,
,3.938430486,
,3.253400597,
,4.554319672,
,2.942913183,
,4.02094578,
,2.894119108,
,4.745464884,
,3.613113261,
,4.694555606,
,3.4435899,
,4.609253938,
,4.530070089,
,4.218266775,
,2.174378532,
,3.906181773,
,6.319607189,
,3.184658529,
,4.334316174,
,4.851041994,
,3.652320788,
,4.848997976,
,2.50756777,
,2.512428669,
,1.95794444,
,3.509368649,
,2.296181691,
,5.311025457,
,3.278809474,
,4.48410103,
,3.314165908,
,4.0177384,
,2.938196687,
,3.789529338,
,5.430908662,
,4.638167138,
,2.790384665,
,2.031439613,
,4.661454711,
,3.658320643,
,4.868081583,
,3.321618948,
,3.238358248,
,5.023003941,
,5.240743765,
,4.435167636,
,3.962882437,
,3.495056453,
,3.578208342,
,4.36552559,
,4.550803147,
,5.770760789,
,4.717678437,
,3.457674305,
,5.754514402,
,5.299908437,
,2.844285736,
,4.772216102,
,3.256043584,
,3.723592965,
,2.451872844,
,3.656631532,
,4.707907826,
,5.111911624,
,3.455583508,
,2.46213158,
,4.688266944,
,5.740920154,
,3.343555028,
,4.320331428,
,2.993397387,
,3.886795123,
,3.090049967,
,5.176238205,
,4.531284297,
,5.041800775,
,4.84719802,
,3.620094448,
,3.883846042,
,3.401845146,
,4.807879648,
,3.69698615,
,3.210466041,
,5.557946948,
,3.481553728,
,3.187939127,
,4.609319021,
,5.547029246,
,5.311379346,
,4.433664622,
,4.94233945,
,3.713467447,
,1.768454781,
,3.782806449,
,5.222056759,
,5.545650296,
,4.509627871,
,3.150304783,
,4.63134154,
,2.333872984,
,4.733318737,
,4.581799008,
,1.758610951,
,3.128410396,
,3.631245026,
,3.797630159,
,5.838788976,
,4.055395117,
,2.459898413,
,3.450678881,
,3.927949044,
,3.496805563,
,2.90975534,
,4.920040327,
,4.425916673,
,4.41464203,
,1.996343512,
,4.073566543,
,4.833028192,
,2.578703678,
,4.068475818,
,4.670485001,
,4.589265269,
,3.05562707,
,3.7290569,
,3.525983163,
,3.256392389,
,4.044953336,
,4.344239325,
,2.965977033,
,4.606445193,
,3.83727293,
,2.508181992,
,4.698745335,
,2.73922319,
,2.822432027,
,2.93726315,
,3.330239418,
,2.840773278,
,4.045866534,
,4.270834657,
,2.59658528,
,4.275920297,
,4.771042571,
,5.046035249,
,3.885893111,
,3.271463211,
,3.383243561,
,3.017225964,
,2.911797325,
,3.919325524,
,4.038733825,
,4.208640567,
,4.746430963,
,3.098388749,
,3.562686005,
,3.114507003,
,3.168688745,
,5.409715953,
,3.446235937,
,4.493588936,
,4.193632794,
,4.993022971,
,4.584554874,
,3.504818929,
,3.427060807,
,5.257844369,
,3.37373735,
,5.071964792,
,3.255735455,
,3.69564686,
,4.054334465,
,3.80372052,
,3.585786464,
,3.607394077,
,3.639733296,
,4.074766514,
,2.333620786,
,4.136521293,
,4.507144541,
,3.518767066,
,4.824768731,
,2.436301695,
,3.820844513,
,4.215498706,
,3.888033737,
,4.135142343,
,4.845245524,
,3.348737276,
,5.141386166,
,4.271071601,
,2.309474929,
,5.074037284,
,3.417313585,
,4.57106842,
,4.150576207,
,4.366477431,
,3.86818642,
,4.852435181,
,6.464905373,
,2.336663425,
,3.38381914,
,3.278131186,
,3.863964149,
,3.740375271,
,4.26995095,
,3.839545756,
,5.391195723,
,6.589865066,
,3.622918448,
,2.77599925,
,4.187451926,
,4.955270663,
,3.437685635,
,4.186564151,
,2.933138504,
,4.168921527,
,4.153657489,
,4.678197357,
,4.776851245,
,3.525544869,
,3.922227826,
,3.357730957,
,4.507024544,
,5.031194252,
,1.770553713,
,5.201421325,
,3.193300354,
,3.589370106,
,5.080968642,
,4.544455504,
,5.353329519,
,3.120858714,
,3.882759966,
,3.997755832,
,4.972037715,
,3.512862802,
,4.392396805,
,5.384724015,
,3.685648458,
,3.689688699,
,3.74175117,
,3.994561672,
,5.15551735,
,3.710026174,
,3.717469045,
,1.331470085,
,4.610403063,
,4.036370492,
,3.546731475,
,3.734251351,
,3.896503702,
,4.254930974,
,4.935847403,
,3.219573617,
,4.556351488,
,2.989295114,
,3.212072782,
,2.201184664,
,4.783455153,
,5.002994933,
,3.688556862,
,4.269531977,
,4.523541433,
,4.186378054,
,3.589159603,
,2.408409488,
,3.556929195,
,2.863178161,
,4.052711453,
,3.693498099,
,3.892133977,
,3.990732951,
,3.110311173,
,3.139566059,
,1.934872455,
,4.781992815,
,4.640572165,
,4.829501498,
,4.371206131,
,5.121564272,
,2.200672134,
,3.899852435,
,3.451812752,
,4.627249436,
,4.523919729,
,5.39174893,
,4.279739866,
,3.687759593,
,3.422707353,
,4.531355481,
,2.990952701,
,3.602913508,
,2.484642222,
,4.250169733,
,3.388267168,
,3.588057256,
,4.091053578,
,3.792476385,
,4.390009066,
,4.549398774,
,2.850041529,
,4.752066759,
,3.996742975,
,3.827523674,
,4.261259296,
,4.9245331,
,3.804976422,
,4.65210714,
,4.532907308,
,4.146721046,
,3.368763572,
,2.58842141,
,2.796057071,
,5.832475908,
,4.268102181,
,5.059714919,
,1.840566937,
,4.890411213,
,3.787479218,
,2.770515993,
,3.497626221,
,3.489608788,
,3.359603115,
,3.688269072,
,3.776539143,
,5.066945252,
,3.600105779,
,4.152301928,
,2.26960335,
,5.037611046,
,3.360576312,
,4.863708807,
,2.607706367,
,4.251205979,
,4.025627701,
,4.010999241,
,4.469504095,
,5.30628252,
,4.748228885,
,3.707274376,
,4.513150498,
,4.544923289,
,4.100313693,
,3.634606979,
,3.563103961,
,4.890301385,
,3.038524433,
,4.568418315,
,4.057820482,
,4.111939175,
,3.690197161,
,4.060677023,
,5.675853252,
,2.694161228,
,3.50350913,
,3.123956267,
,3.80014603,
,4.933561357,
,4.798591058,
,5.257238282,
,3.643763368,
,3.404094583,
,2.664788378,
,3.830468687,
,3.819217434,
,4.070684578,
,3.617420954,
,3.907706143,
,4.337417794,
,3.020563511,
,4.550116723,
,4.163367085,
,2.441292761,
,4.755556844,
,4.178465364,
,5.545353354,
,3.890432662,
,2.675661336,
,5.135406649,
,1.790615601,
,4.460193133,
,4.313055332,
,2.033750066,
,4.82995708,
,5.082709617,
,2.88479391,
,3.353956133,
,3.598882419,
,4.17507087,
,4.210430354,
,3.478610748,
,5.027793656,
,5.325384432,
,3.564871376,
,5.427276207,
,4.764721368,
,5.073538991,
,3.478364653,
,5.380945123,
,5.110784871,
,3.215625916,
,3.325600208,
,6.929664313,
,3.097886388,
,5.204508708,
,3.079451579,
,3.804821849,
,2.892599823,
,3.825336269,
,2.957465374,
,3.204165176,
,3.13564073,
,3.896670478,
,3.643208127,
,5.600373042,
,4.678911238,
,2.392309538,
,3.257763203,
,2.449594933,
,4.947659999,
,4.563752665,
,4.132891889,
,3.254478537,
,3.409935797,
,4.013570026,
,5.352194631,
,4.570610804,
,2.286044987,
,4.602042926,
,4.8815538,
,3.528558016,
,3.651423861,
,2.858764708,
,3.107677338,
,4.332390119,
,3.189214351,
,4.425559733,
,3.607038154,
,5.158682019,
,4.944477025,
,3.657152197,
,5.724991048,
,5.395967133,
,4.057719807,
,2.976062891,
,3.753812912,
,3.129051059,
,3.286198448,
,3.91535545,
,3.041565037,
,4.721902742,
,5.200127797,
,2.841702747,
,3.875597767,
,3.247046852,
,2.302327983,
,5.595032154,
,4.210212732,
,3.697345124,
,4.468135314,
,5.144650494,
,3.734428296,
,3.293656573,
,4.232279996,
,3.480087323,
,4.080552814,
,2.622748716,
,4.490170036,
,3.340563236,
,3.057557193,
,4.194552094,
,4.533765593,
,4.169046608,
,2.905467986,
,3.131829297,
,3.556808181,
,4.236459556,
,4.235895163,
,3.450199909,
,4.371404431,
,4.362233805,
,5.013831282,
,4.098688647,
,3.634802229,
,2.986384675,
,5.405408261,
,3.719168326,
,3.270371034,
,4.263069421,
,3.433766408,
,5.322846188,
,6.178018746,
,2.567049723,
,4.192072832,
,3.524122191,
,5.030970528,
,4.036043042,
,5.115137308,
,3.328099809,
,4.342168866,
,5.508756272,
,3.779593984,
,2.592293858,
,4.073549255,
,4.588232073,
,4.384857326,
,4.955777091,
,3.828032136,
,4.891727113,
,4.400131533,
,4.285603453,
,3.267633473,
,4.106842349,
,3.883503338,
,4.613396889,
,3.736788578,
,3.512625859,
,4.590969634,
,5.003074253,
,4.081408048,
,4.601012781,
,3.776370334,
,3.073880866,
,2.723062224,
,4.138276504,
,3.291061382,
,4.908286713,
,3.585825107,
,3.967042676,
,3.996766364,
,4.048503419,
,2.851227263,
,3.472194971,
,3.46283418,
,4.115500445,
,4.386191531,
,2.204617802,
,2.881710594,
,3.964568498,
,4.387529804,
,3.160397759,
,5.389686607,
,3.286205567,
,3.964297996,
,3.960533341,
,2.230024645,
,4.263370431,
,3.984630386,
,3.920667864,
,3.769640327,
,3.137174252,
,5.821607018,
,4.007092216,
,4.318340289,
,3.125766392,
,4.364974417,
,4.170899445,
,5.627211715,
,2.809590303,
,3.932521137,
,3.574859609,
,3.04939739,
,4.356211578,
,3.42491713,
,5.456034834,
,3.837940032,
,5.46949078,
,3.264938623,
,4.31480851,
,2.408702362,
,4.250324306,
,5.118173845,
,4.785116808,
,4.010538574,
,4.430612831,
,3.699174572,
,3.837449875,
,4.772742869,
,4.437438429,
,2.130488067,
,3.265400307,
,3.14624522,
,4.483830528,
,3.375484426,
,3.103540489,
,5.14008857,
,3.578107666,
,3.405369806,
,4.541954886,
,3.298090364,
,4.267214406,
,3.371758415,
,4.684154501,
,3.451217851,
,4.007953552,
,3.767891216,
,4.299832262,
,4.763049544,
,2.882833279,
,5.528911718,
,5.25658745,
,3.738699379,
,3.893355304,
,4.915787549,
,3.923207125,
,4.038113501,
,5.192065619,
,5.956768498,
,3.909815245,
,5.11343701,
,2.869385468,
,4.778649167,
,3.686853513,
,3.858555127,
,4.702276097,
,4.806785437,
,3.728830126,
,3.612596664,
,4.358807786,
,3.86225775,
,5.55387925,
,4.826048022,
,3.86404652,
,4.601852761,
,3.243710322,
,3.187703201,
,2.443424235,
,2.943663674,
,3.491431117,
,3.47591183,
,4.007877282,
,2.731409141,
,3.274934992,
,4.728750712,
,3.392249445,
,4.737978286,
,3.877258404,
,3.890650284,
,2.319709258,
,4.043136091,
,4.602369359,
,5.332112405,
,2.918022937,
,4.364967298,
,4.101755692,
,4.110933436,
,2.606876557,
,3.785276559,
,4.140610346,
,3.194463716,
,5.443551068,
,3.62098019,
,2.892465589,
,3.0340581,
,5.818954879,
,3.37234213,
,5.037704603,
,3.823048189,
,3.165961353,
,4.411306518,
,3.544023405,
,4.240708267,
,3.237855887,
,3.376375252,
,3.66863836,
,5.689431229,
,5.382889483,
,3.237379967,
,4.491205265,
,6.493607053,
,3.354635439,
,4.568824068,
,5.316960229,
,3.13453635,
,3.335097267,
,2.366259998,
,3.160107936,
,2.679330399,
,4.953812393,
,5.353931539,
,5.278976062,
,4.891769824,
,4.696945379,
,4.161221374,
,5.356290804,
,4.984891642,
,5.185679333,
,3.880438328,
,3.653052974,
,5.064030747,
,4.132833924,
,5.695475829,
,4.733056371,
,6.039928523,
,3.024149187,
,2.566459906,
,4.739759938,
,4.397957349,
,3.510111004,
,5.290581205,
,3.206066825,
,2.976799144,
,3.275370235,
,3.358438737,
,3.339927659,
,5.301311793,
,2.374289634,
,4.612152173,
,3.49306328,
,4.216736304,
,4.25638721,
,4.884370681,
,3.657585407,
,4.639328466,
,4.821087464,
,3.083147083,
,4.360312835,
,3.624543493,
,4.665138012,
,5.815782074,
,4.497791886,
,4.577730293,
,3.302596357,
,5.494771525,
,3.034562494,
,3.484637043,
,2.643644482,
,3.597437369,
,4.44584331,
,3.781713255,
,3.219614294,
,5.015840724,
,4.800761175,
,5.095425242,
,3.783317962,
,2.942799288,
,3.389554595,
,2.023841153,
,3.676050724,
,2.433930227,
,5.157909156,
,4.012802248,
,4.145217015,
,4.878039308,
,3.907213952,
,3.974067591,
,3.399744179,
,2.988774448,
,5.135032421,
,3.578403591,
,3.866941704,
,3.738140071,
,2.725283187,
,3.862238428,
,4.977049119,
,3.994782344,
,4.989907114,
,5.397028802,
,4.635754993,
,3.518317586,
,2.650148732,
,3.751693642,
,2.764284279,
,4.425053304,
,3.813586722,
,2.877608321,
,4.118408849,
,3.089348289,
,5.436534289,
,4.92826318,
,3.483056743,
,5.880832706,
,4.868549368,
,3.794099397,
,4.431779243,
,4.640287426,
,5.226872914,
,3.837268862,
,2.32712874,
,5.263819818,
,2.172840942,
,3.987668957,
,4.631264254,
,4.640520301,
,4.342054971,
,3.958806603,
,3.860822869,
,4.406381552,
,4.068850046,
,3.735292682,
,5.247549024,
,5.599600179,
,3.176700077,
,3.469491986,
,5.542449018,
,5.357742972,
,4.364996789,
,4.382693311,
,3.946298431,
,4.374940278,
,3.799473843,
,5.52038989,
,3.177479041,
,4.348445325,
,4.505100523,
,1.274587392,
,3.960767234,
,2.483124971,
,4.915362474,
,3.869573505,
,5.096592672,
,4.269259441,
,4.233704707,
,3.229065591,
,2.045562662,
,3.437118192,
,3.906693286,
,3.288620763,
,4.24220518,
,3.714899276,
,2.717505748,
,5.379114659,
,4.460644648,
,3.551047303,
,4.192530448,
,3.322195545,
,3.215957434,
,3.467108314,
,4.924266666,
,4.71189417,
,5.252617376,
,4.00442584,
,2.002786746,
,3.358064508,
,5.196369244,
,1.996001825,
,3.746696474,
,4.377081921,
,4.558834817,
,4.403312474,
,4.792884078,
,3.024096307,
,5.218631757,
,4.156969612,
,5.002014618,
,3.410739168,
,3.91759065,
,5.393290588,
,3.811797952,
,3.613677654,
,2.872930467,
,3.838427139,
,2.654065925,
,3.994398964,
,3.19198242,
,3.370753693,
,3.16714302,
,3.396664932,
,5.0855326,
,4.059994667,
,2.018130104,
,4.923320926,
,4.059703827,
,4.555118975,
,5.049256866,
,1.84780744,
,5.125713324,
,4.093538941,
,3.060127978,
,4.081291102,
,3.370562512,
,3.958031707,
,2.635838569,
,3.738287525,
,4.457953865,
,3.685596595,
,3.100554798,
,3.837541398,
,3.255009371,
,2.068707865,
,3.757535873,
,3.039311532,
,4.819614957,
,3.201439818,
,4.322597136,
,3.176382797,
,3.542731911,
,3.938323709,
,4.553615961,
,4.418830743,
,5.115454589,
,4.800248645,
,3.9156168,
,3.480929336,
,4.691803808,
,4.868179208,
,3.932217076,
,1.807992809,
,2.758251882,
,4.108553833,
,4.81644622,
,4.30115223,
,3.007481793,
,2.886233875,
,3.740928478,
,1.888663402,
,3.295847029,
,2.357058864,
,4.300469874,
,3.700320646,
,3.472558013,
,4.370215646,
,2.463835945,
,4.463115774,
,3.818414063,
,2.590316957,
,4.583995565,
,3.766248883,
,4.153710369,
,2.154829174,
,3.877685513,
,3.584281415,
,3.349065743,
,2.611794404,
,4.13246173,
,3.669406138,
,3.156823269,
,3.28504729,
,4.215477351,
,3.683374614,
,4.77403233,
,3.620170718,
,4.659982204,
,4.472038271,
,3.273386215,
,4.300323437,
,4.705829232,
,4.205744366,
,4.397228214,
,3.978451553,
,3.846638805,
,4.841832725,
,3.484076718,
,5.157246121,
,3.694405195,
,3.487500703,
,2.8681977,
,3.40742196,
,3.447823357,
,4.452879411,
,4.143782134,
,4.497910866,
,3.161364854,
,4.874632611,
,5.005667411,
,2.978049961,
,3.486848854,
,4.16524026,
,6.155239635,
,4.150828405,
,4.56600617,
,3.483471648,
,4.122492818,
,4.385571207,
,4.236983272,
,4.685287355,
,4.655277911,
,4.77926339,
,2.861327358,
,4.199219778,
,3.593954402,
,4.006380369,
,4.05418396,
,4.666053244,
,4.91978813,
,2.814345442,
,5.289393437,
,4.041470369,
,3.998711741,
,2.508987397,
,4.663140772,
,4.394118458,
,4.099690318,
,4.357967806,
,3.092541432,
,5.042126191,
,3.957488669,
,4.394369639,
,4.019869874,
,3.774526649,
,3.261298033,
,4.311634689,
,3.507846313,
,2.733855862,
,4.070123236,
,5.252117049,
,4.651169536,
,4.568065442,
,3.587013892,
,3.553232674,
,3.562003649,
,3.80691468,
,3.136596639,
,3.429641762,
,4.030959436,
,4.585791454,
,3.888335764,
,5.144658629,
,3.76647464,
,4.08232328,
,4.475129721,
,4.033062436,
,5.252202471,
,5.144502023,
,3.011451866,
,3.399011994,
,3.864118722,
,2.717367447,
,4.428591185,
,4.639979298,
,5.297850182,
,3.428000446,
,3.768576624,
,4.180022275,
,4.019370564,
,3.340811366,
,2.333645193,
,4.196382558,
,3.798543357,
,5.268758003,
,3.178398341,
,3.903233709,
,2.762498559,
,3.72250994,
,3.796265446,
,2.672268875,
,3.782850177,
,2.850257117,
,3.387729215,
,3.69539568,
,3.917110662,
,4.860104826,
,4.742145643,
,4.34640334,
,4.367410968,
,2.87430535,
,3.764039106,
,2.744057649,
,4.602831043,
,3.876560794,
,3.780302781,
,2.905836113,
,2.022995071,
,1.788581752,
,3.254206001,
,3.682795984,
,3.680954334,
,4.261727081,
,4.638398997,
,4.838718902,
,2.859191816,
,2.710639474,
,2.991833357,
,4.061629882,
,2.824557399,
,3.75861483,
,4.657897509,
,2.943909769,
,5.042382456,
,2.32415932,
,3.623725886,
,3.763285565,
,4.879345039,
,4.607395,
,4.170235393,
,3.041839607,
,4.027419522,
,3.572813557,
,5.131751822,
,3.857246346,
,2.76559001,
,2.934682196,
,3.199251396,
,4.834714253,
,4.01400527,
,4.842097126,
,1.625255529,
,2.467443994,
,4.692279729,
,3.504971467,
,4.980134469,
,3.692940824,
,2.924954295,
,4.187968524,
,2.418273656,
,3.841765703,
,4.197048644,
,3.288256704,
,3.737359073,
,4.549692665,
,2.923156373,
,3.859106301,
,3.218726519,
,2.616187518,
,2.194538045,
,3.778576043,
,4.351742194,
,4.454551235,
,4.665836639,
,3.124544049,
,2.973597866,
,3.628523736,
,3.195897579,
,3.715239946,
,4.008961324,
,4.762144481,
,4.002187589,
,3.309406701,
,3.225920244,
,5.51423953,
,4.016539446,
,5.086057333,
,4.075222096,
,1.839118836,
,3.829903277,
,6.148633693,
,3.30294923,
,3.048126234,
,3.414131628,
,1.174619638,
,2.704358947,
,3.832705922,
,3.112605354,
,4.535749613,
,4.065354877,
,3.37227908,
,4.311301137,
,5.771411621,
,3.042673485,
,4.539635281,
,2.986457894,
,2.937769579,
,3.789730689,
,4.774931291,
,5.099193965,
,4.054877503,
,4.687721873,
,3.464888368,
,3.713780659,
,3.561164686,
,2.663991109,
,3.127322287,
,3.205092611,
,2.729790197,
,3.65990908,
,3.895638299,
,4.88255242,
,4.775978723,
,4.920737938,
,3.662578507,
,4.232002375,
,3.01914185,
,2.630229213,
,5.273086034,
,3.797168475,
,5.870370586,
,3.86015475,
,4.648690274,
,4.872405546,
,3.305523066,
,5.297435277,
,4.440742417,
,3.686201665,
,4.461406324,
,2.973300924,
,4.252279852,
,5.532515698,
,3.053070522,
,4.000667287,
,4.160776978,
,2.505631546,
,4.390226688,
,4.140576788,
,2.51689907,
,4.033006506,
,4.366158117,
,3.257033051,
,4.283487233,
,4.236526673,
,5.13582969,
,4.58359083,
,2.555123231,
,4.205535896,
,4.774042499,
,3.686042008,
,2.449363075,
,4.198048281,
,3.783159322,
,3.817361546,
,3.933686532,
,3.816969014,
,4.672537155,
,3.123242386,
,3.63634592,
,4.004451263,
,2.925741395,
,3.774101575,
,3.698158664,
,3.056554505,
,5.118428076,
,3.447505059,
,3.983636851,
,2.991074732,
,4.299342104,
,4.840646991,
,3.159469307,
,3.039600339,
,4.169045591,
,2.897169882,
,4.164251809,
,4.693957654,
,3.844176831,
,2.880229952,
,3.415106859,
,4.170376746,
,4.561511363,
,5.087666108,
,4.278424983,
,2.306952956,
,4.689477085,
,4.420473076,
,2.925462758,
,4.648895692,
,3.958355089,
,3.91664491,
,4.716452026,
,4.218507786,
,2.226607779,
,3.271306605,
,4.534573031,
,3.786881266,
,3.973362862,
,3.151616615,
,4.366003544,
,4.213506551,
,3.046346616,
,4.002943164,
,4.032745156,
,4.042509666,
,2.439649411,
,2.447853959,
,5.508898642,
,4.072838425,
,4.38606645,
,4.032448214,
,3.345515659,
,4.075331924,
,3.897818586,
,3.698873562,
,3.134937018,
,3.761988986,
,3.418014246,
,3.593541531,
,4.870013739,
,3.063493999,
,4.389685684,
,3.948617019,
,4.822718611,
,4.04966373,
,3.013853842,
,3.805063878,
,3.069857913,
,2.460150611,
,4.11240696,
,3.708497736,
,5.214240677,
,4.356767835,
,3.865434622,
,4.784234117,
,2.54160627,
,5.022434463,
,4.49644141,
,5.077645333,
,3.497179791,
,4.105433908,
,3.743771799,
,3.083236573,
,5.264560139,
,2.80472737,
,5.141211255,
,3.558573562,
,4.392992723,
,3.313134747,
,6.186186684,
,4.160021403,
,4.843199472,
,5.068218442,
,4.915240443,
,3.100827334,
,3.264196268,
,3.239582625,
,4.832837011,
,4.058126577,
,5.129244086,
,5.426446397,
,5.168322464,
,3.65097133,
,3.274530256,
,3.859825266,
,3.578918155,
,4.053360251,
,3.224888065,
,4.318980952,
,4.52600239,
,3.456990932,
,3.680819083,
,2.646878302,
,3.580191345,
,4.400648131,
,4.242459411,
,3.829958191,
,3.282521249,
,3.008634985,
,2.601767528,
,2.569986601,
,4.17447902,
,2.866769938,
,3.243190674,
,3.971014783,
,5.151567615,
,4.014410006,
,4.184370645,
,5.008935807,
,2.972133494,
,4.630269702,
,4.06617045,
,4.684182975,
,3.656788138,
,3.852592899,
,4.693204113,
,3.005026937,
,4.924610386,
,4.229448878,
,4.057064907,
,3.468915389,
,4.566927503,
,3.850624133,
,3.236017288,
,3.571017668,
,4.341004487,
,3.599055296,
,3.497336398,
,3.126948059,
,2.868315664,
,3.997189405,
,3.718758505,
,3.899501596,
,4.558729057,
,3.560314537,
,4.338731661,
,3.612403448,
,5.042380422,
,2.247450665,
,3.247280744,
,4.681030509,
,4.208941577,
,2.672940045,
,3.974781472,
,3.709236023,
,2.498509006,
,2.705554851,
,3.898891441,
,2.732501318,
,3.054327441,
,5.122225273,
,3.280776206,
,3.488602032,
,3.637602839,
,4.492822175,
,4.843319469,
,3.223240647,
,3.74723341,
,6.021770318,
,1.851972763,
,2.831511129,
,4.02020851,
,5.108690006,
,3.535092773,
,3.191120068,
,4.157306214,
,3.493679537,
,1.797498147,
,3.779423141,
,3.540663486,
,3.42541644,
,4.724630134,
,2.377271257,
,4.211354739,
,3.078511941,
,4.858243854,
,2.163273716,
,4.162461005,
,3.192417663,
,4.197758457,
,3.228536791,
,3.533248072,
,5.07495455,
,2.602658354,
,3.577063285,
,2.49880188,
,3.795573937,
,2.717562696,
,2.421548153,
,4.910135482,
,4.805070902,
,4.457963017,
,3.763858093,
,3.513769899,
,3.328309295,
,3.704206314,
,4.524716998,
,4.579628891,
,4.335711395,
,3.67605174,
,2.482270754,
,4.932322742,
,5.155775648,
,4.850850813,
,4.995544944,
,3.367288014,
,4.651850875,
,5.249562535,
,5.703424111,
,4.736637979,
,4.023139286,
,4.372601351,
,3.566216767,
,3.607757119,
,4.898634065,
,4.541309139,
,5.969134301,
,4.306024316,
,4.606117743,
,3.656008157,
,3.212603616,
,4.410574332,
,4.035010864,
,3.740578656,
,3.967606052,
,6.08335527,
,3.932996041,
,3.753181402,
,3.88651852,
,5.514577149,
,4.847836648,
,2.225566448,
,3.9296168,
,4.213279777,
,3.231107576,
,4.064968445,
,4.135656907,
,2.401189323,
,2.459381816,
,4.455336301,
,4.411734643,
,5.490028589,
,4.099240837,
,4.52940502,
,3.421935508,
,4.991635886,
,4.499342696,
,3.570980042,
,3.987500147,
,2.375957391,
,3.626662764,
,4.002019797,
,3.951532542,
,4.190435583,
,3.786147046,
,3.578932392,
,4.186878381,
,3.840995891,
,3.37670677,
,4.10168044,
,3.340337479,
,3.646208055,
,3.76460655,
,4.005668522,
,3.80929225,
,3.926228408,
,4.622752595,
,2.715886804,
,3.011710165,
,5.314747401,
,3.283281909,
,4.407770671,
,4.889921055,
,3.220067843,
,3.537413395,
,3.690934432,
,4.319985673,
,4.579653298,
,4.556560974,
,4.929332984,
,4.833443098,
,3.065647845,
,4.061765133,
,4.394314725,
,3.534285335,
,1.460009352,
,4.604595407,
,3.538906241,
,3.492579224,
,4.524749539,
,4.96954625,
,4.456190518,
,4.921956213,
,3.449516536,
,2.815708121,
,4.289762675,
,2.794649647,
,3.334457621,
,4.705341108,
,2.960268018,
,5.458752057,
,3.371915021,
,3.609785884,
,3.068082362,
,3.172815425,
,3.867873207,
,3.885847349,
,2.22489121,
,2.105845951,
,4.121387421,
,5.439845395,
,3.750894339,
,4.331128116,
,3.130537803,
,4.084026629,
,2.736489696,
,3.291919666,
,4.563951982,
,3.390504403,
,3.867061702,
,5.278577427,
,3.441972989,
,4.39542724,
,4.165075518,
,3.4479281,
,2.847285663,
,2.569714065,
,3.284461541,
,4.291029763,
,3.293853856,
,3.44926739,
,3.070175193,
,5.175436868,
,3.705407302,
,4.782505345,
,3.25076066,
,2.949266928,
,4.161473571,
,1.962386366,
,1.595317269,
,4.173676666,
,4.466868226,
,3.347850518,
,4.645419844,
,3.699158301,
,3.680944165,
,4.173832255,
,3.66610215,
,3.618494826,
,5.067866586,
,3.082935563,
,2.761184693,
,5.758175331,
,5.571768987,
,4.96177898,
,3.000001296,
,2.873619942,
,5.362469637,
,3.997817864,
,3.011632879,
,4.504040887,
,3.202572672,
,3.196632816,
,4.379898802,
,4.355079741,
,4.815032695,
,4.805199034,
,2.641224202,
,4.244316315,
,2.907798778,
,3.80595267,
,2.123817042,
,3.840993857,
,3.349918943,
,2.689422359,
,3.806013685,
,3.427154364,
,3.406880956,
,3.465899191,
,3.348942695,
,4.249841266,
,5.183198037,
,3.625762786,
,4.745570645,
,4.327998022,
,4.484623729,
,2.994312619,
,4.625329482,
,3.929500871,
,2.852189274,
,3.516209501,
,4.704198085,
,4.329994245,
,4.345571496,
,3.710792935,
,4.300289878,
,4.328330556,
,2.518290223,
,3.390787108,
,3.925978244,
,4.366676749,
,3.332453263,
,4.746215375,
,4.03779317,
,3.994586078,
,2.141706779,
,4.393675079,
,4.930964131,
,4.418753456,
,4.203489844,
,3.349556917,
,4.693819353,
,2.296889471,
,3.96031572,
,2.637441242,
,4.867733795,
,3.610646202,
,4.377930036,
,2.417268935,
,3.748565582,
,4.384430218,
,3.245157406,
,5.072084789,
,3.837628853,
,4.170791651,
,3.969063305,
,3.64952933,
,3.275213629,
,4.511010888,
,2.898465444,
,3.905979405,
,2.842843737,
,4.802632317,
,2.358441882,
,5.258804346,
,4.347892118,
,4.067334829,
,4.853264992,
,3.014270781,
,3.967217587,
,3.448897229,
,4.593998036,
,2.211296962,
,4.250127022,
,2.772218325,
,3.93916979,
,3.852588831,
,4.636733274,
,3.883792145,
,2.354850104,
,4.228297719,
,4.610331878,
,3.486039382,
,3.889867252,
,4.184775381,
,4.150087067,
,4.171391636,
,2.488014344,
,4.155527613,
,4.549700801,
,3.051020402,
,2.166877697,
,4.750815942,
,5.094760174,
,3.089563877,
,4.065400638,
,3.857698877,
,2.604936265,
,4.223931045,
